uid,lat_fixed,lon_fixed,date,sat_date,abun,sensor,B2,B3,B4,B5,NDCI,NDWI
xaxh,38.0826002779713,-121.24099563872991,20210119,2021-01-19,5057.1095,S2,151,341,335,644,0.3156282,-0.63490367
xbmp,38.0826002779713,-121.24099563872991,20210420,2021-04-19,4343.93603515625,S2,505,734,878,1156,0.1366765,-0.4534624
xidz,38.0826002779713,-121.24099563872991,20210128,2021-01-19,4816.1285,S2,151,341,335,644,0.3156282,-0.63490367
ylfv,38.0826002779713,-121.24099563872991,20141204,NONE,5542.328125,NONE,0,,,,0,0
ayna,32.60920088520125,-116.4749969552806,20140508,2014-05-02,2524.5,L8,8824,10246,10747,15225,0.17241645,-0.1954772
myrs,32.60920088520125,-116.4749969552806,20140301,2014-03-06,3810.25,L8,8861,9911,10336,13968,0.14944042,-0.16989824
alqp,37.44189880220797,-121.00300003820435,20180612,2018-06-16,1155.822509765625,S2,856,1218,1086,1920,0.2774451,-0.63423425
assl,37.44189880220797,-121.00300003820435,20190611,2019-06-01,2767.7900390625,S2,892,1260,1044,1920,0.29554656,-0.601392
bwcx,37.44189880220797,-121.00300003820435,20131210,2013-12-05,1276.31298828125,L8,11497,13276,14641,17748,0.09592763,-0.14414647
cybb,37.44189880220797,-121.00300003820435,20170613,2017-06-21,3353.9599609375,S2,1255,1738,2061,2607,0.11696658,-0.40854177
dpqp,37.44189880220797,-121.00300003820435,20191204,2019-12-06,1810.3790283203125,S2,405,711,693,1107,0.23,-0.5789162
dpxy,37.44189880220797,-121.00300003820435,20200211,2020-02-06,1188.387451171875,S2,918,1217,1434,1839,0.12373969,-0.37589744
dyke,37.44189880220797,-121.00300003820435,20160412,2016-04-05,4734.7158203125,S2,831,1171,1150,1597,0.16272298,-0.5857067
dypp,37.44189880220797,-121.00300003820435,20160809,2016-08-13,2123.0029296875,S2,811,1109,1271,1681,0.1388889,-0.5279847
fvny,37.44189880220797,-121.00300003820435,20161018,2016-10-09,1566.1414794921875,S2,1250,1694,2179,2462,0.060978238,-0.2726492
gczk,37.44189880220797,-121.00300003820435,20161209,2016-12-18,1240.491455078125,S2,582,900,872,1476,0.2572402,-0.5395242
gnxg,37.44189880220797,-121.00300003820435,20200714,2020-07-20,1676.862548828125,S2,1143,1671,1868,2458,0.13638465,-0.36967182
hmwm,37.44189880220797,-121.00300003820435,20150609,2015-06-18,1178.6180419921875,L8,11393,13506,14767,18154,0.10288266,-0.14680986
hpfx,37.44189880220797,-121.00300003820435,20140708,2014-07-01,2575.656494140625,L8,11462,13532,14746,18438,0.11125844,-0.15345636
hvop,37.44189880220797,-121.00300003820435,20170711,2017-07-09,2435.626953125,S2,1195,1661,1914,2482,0.12920837,-0.37368023
igzh,37.44189880220797,-121.00300003820435,20150414,2015-04-15,1058.1275,L8,10526,12103,12834,20481,0.22953625,-0.25712007
ihic,37.44189880220797,-121.00300003820435,20180213,2018-02-16,1139.5400390625,S2,780,1070,1077,1518,0.1699422,-0.5670645
inqd,37.44189880220797,-121.00300003820435,20131112,NONE,2201.158935546875,NONE,0,,,,0,0
iokw,37.44189880220797,-121.00300003820435,20160510,2016-05-15,1891.79150390625,S2,1412,1832,2178,2436,0.055916775,-0.21051498
ipdu,37.44189880220797,-121.00300003820435,20171010,2017-10-07,6636.51220703125,S2,617,922,919,1459,0.22708158,-0.66738814
jagw,37.44189880220797,-121.00300003820435,20150512,NONE,2614.7345,NONE,0,,,,0,0
jrvi,37.44189880220797,-121.00300003820435,20190308,2019-03-16,5682.3575,S2,463,755,601,1266,0.3561864,-0.6952573
ldew,37.44189880220797,-121.00300003820435,20170411,2017-04-20,4002.0035,S2,141,202,177,235,0.1407767,-0.61376673
lfsc,37.44189880220797,-121.00300003820435,20170815,2017-08-08,7668.8225,S2,1118,1447,1889,2349,0.108541764,-0.3645147
lhpx,37.44189880220797,-121.00300003820435,20160614,2016-06-14,2787.3291015625,S2,1394,1832,2264,2514,0.052323148,-0.23122115
ljlt,37.44189880220797,-121.00300003820435,20151013,2015-10-05,1204.6700439453125,S2,906,1251,1651,1844,0.055221744,-0.31973898
lpcx,37.44189880220797,-121.00300003820435,20210112,2021-01-21,3018.54052734375,S2,1086,1454,1574,1976,0.11323944,-0.32856154
lrxi,37.44189880220797,-121.00300003820435,20200512,2020-05-11,1491.241943359375,S2,792,1224,1191,1748,0.18952024,-0.6042037
lwzf,37.44189880220797,-121.00300003820435,20140408,2014-04-12,1028.8189697265625,L8,9881,10967,10934,22469,0.34532827,-0.3440005
mela,37.44189880220797,-121.00300003820435,20180814,2018-08-18,2158.824462890625,S2,1167,1533,1823,2279,0.111165285,-0.37492356
mhls,37.44189880220797,-121.00300003820435,20170314,NONE,2468.19189453125,NONE,0,,,,0,0
mugk,37.44189880220797,-121.00300003820435,20190107,2019-01-02,1807.1225,S2,785,1063,1342,1776,0.13919179,-0.39083093
ndpb,37.44189880220797,-121.00300003820435,20160209,2016-02-15,2295.5975,S2,639,976,876,1366,0.21855485,-0.67292225
npyw,37.44189880220797,-121.00300003820435,20130514,2013-05-11,3376.7555,L8,11959,14338,16066,21225,0.13834438,-0.19365633
nsge,37.44189880220797,-121.00300003820435,20171205,2017-12-06,1442.39453125,S2,618,915,953,1486,0.21853219,-0.6003494
pjjp,37.44189880220797,-121.00300003820435,20210310,2021-03-12,1657.323486328125,S2,668,1049,907,1622,0.28272045,-0.6474542
ppal,37.44189880220797,-121.00300003820435,20140909,2014-09-03,3109.7225,L8,9916,11520,12111,18968,0.2206313,-0.24429284
rdov,37.44189880220797,-121.00300003820435,20140610,2014-06-15,3112.97900390625,L8,11771,13609,15001,18174,0.09564431,-0.14363024
ridr,37.44189880220797,-121.00300003820435,20150113,NONE,1175.3614501953125,NONE,0,,,,0,0
sbjs,37.44189880220797,-121.00300003820435,20180110,2018-01-01,3673.096923828125,L8,10597,12724,13977,18503,0.13934729,-0.18506421
shjz,37.44189880220797,-121.00300003820435,20140210,NONE,4578.40380859375,NONE,0,,,,0,0
tqeo,37.44189880220797,-121.00300003820435,20180409,2018-04-15,7398.533203125,S2,848,1062,1125,1606,0.17612596,-0.626188
txpe,37.44189880220797,-121.00300003820435,20140114,2014-01-22,6577.89501953125,L8,10546,12034,12947,17242,0.14227036,-0.17789316
vsic,37.44189880220797,-121.00300003820435,20170509,2017-04-30,9428.41796875,S2,766,1149,1113,1687,0.205,-0.5926976
wbhf,37.44189880220797,-121.00300003820435,20140812,2014-08-18,2657.069091796875,L8,9748,12141,12613,20551,0.23935592,-0.25724947
wgkl,37.44189880220797,-121.00300003820435,20210129,2021-02-05,2731.968505859375,S2,586,931,899,1427,0.22699913,-0.5102578
wtyu,37.44189880220797,-121.00300003820435,20190514,2019-05-12,1608.4759521484375,S2,1128,1562,1774,2445,0.15904243,-0.4143232
xney,37.44189880220797,-121.00300003820435,20170214,NONE,1077.66650390625,NONE,0,,,,0,0
ydaz,37.44189880220797,-121.00300003820435,20150310,2015-03-14,1647.553955078125,L8,10393,11740,11892,22267,0.3037267,-0.30955392
yikp,37.44189880220797,-121.00300003820435,20210713,2021-07-20,1097.2055,S2,912,1331,1369,1706,0.109593496,-0.4791626
ysap,37.44189880220797,-121.00300003820435,20180710,2018-07-16,3718.68798828125,S2,1170,1630,1732,2412,0.16409266,-0.47266257
ysrr,37.44189880220797,-121.00300003820435,20190813,2019-08-13,2683.12109375,S2,1111,1569,1844,2347,0.120019086,-0.35591134
ysus,37.44189880220797,-121.00300003820435,20190709,2019-07-11,5392.52880859375,S2,1395,1873,2315,2814,0.09728992,-0.33546212
yxsg,37.44189880220797,-121.00300003820435,20130212,NONE,1006.0234985351562,NONE,0,,,,0,0
zirn,37.44189880220797,-121.00300003820435,20150908,2015-09-06,1439.137939453125,L8,9722,11992,12426,18614,0.19935568,-0.2163628
afpw,36.629102780387974,-121.68800268293364,20180425,2018-04-20,4142.5,S2,1111,1416,1529,1470,-0.019673225,-0.18644068
cipt,36.629102780387974,-121.68800268293364,20190919,2019-09-12,5592.5,S2,685,906,892,995,0.054583997,-0.25798526
ehrz,36.629102780387974,-121.68800268293364,20181201,2018-12-03,6892.5,L8,7865,9651,9701,12467,0.12477445,-0.12731712
fzzi,36.629102780387974,-121.68800268293364,20170927,2017-09-27,4400.0,S2,470,773,698,784,0.05802969,-0.1926893
guxf,36.629102780387974,-121.68800268293364,20200928,2020-10-01,5480.0,S2,1390,1387,1264,1405,0.052828774,-0.14567293
heoz,36.629102780387974,-121.68800268293364,20210129,2021-01-19,5200.0,S2,482,693,853,884,0.017846862,-0.39634147
lvsn,36.629102780387974,-121.68800268293364,20190118,2019-01-25,5190.0,S2,516,720,854,877,0.013287118,-0.09547739
lztj,36.629102780387974,-121.68800268293364,20180918,2018-09-17,6652.5,S2,480,809,715,1047,0.18842225,-0.39468762
qmke,36.629102780387974,-121.68800268293364,20210427,2021-05-04,6275.0,S2,569,827,823,1119,0.15242018,-0.41781062
wyqy,36.629102780387974,-121.68800268293364,20211227,2022-01-04,7050.0,S2,540,580,608,820,0.14845939,-0.3078759
xezw,36.629102780387974,-121.68800268293364,20200427,2020-04-24,5940.0,S2,665,907,993,1158,0.07670851,-0.35559502
xmxv,36.629102780387974,-121.68800268293364,20190514,2019-05-05,4587.5,S2,925,1219,1194,1265,0.028873526,-0.19003323
zakx,36.629102780387974,-121.68800268293364,20191203,2019-12-06,5017.5,S2,300,539,730,909,0.109212935,-0.4859323
aalw,34.27900045668512,-118.90499745165914,20180108,2017-12-30,4437.5,S2,451,553,648,926,0.17662008,-0.35809633
phbk,34.27900045668512,-118.90499745165914,20161028,2016-10-19,1419.949951171875,S2,664,915,1015,1223,0.09294012,-0.20572917
uese,34.27900045668512,-118.90499745165914,20191127,2019-11-18,1764.1500244140625,S2,733,826,1013,1147,0.062037036,-0.2628291
ysxd,34.27900045668512,-118.90499745165914,20181122,2018-11-18,7345.0,S2,762,894,1054,1334,0.11725293,-0.27109662
afpq,36.72539706763714,-121.73000295575604,20190118,2019-01-25,5065.0,S2,460,547,696,841,0.094339624,-0.33373934
aqii,36.72539706763714,-121.73000295575604,20200929,2020-10-01,6132.5,S2,1433,1361,1222,1329,0.041944336,-0.043905865
azie,36.72539706763714,-121.73000295575604,20140430,2014-04-28,4740.0,L8,9306,10297,10642,15261,0.17831911,-0.1942249
ccmc,36.72539706763714,-121.73000295575604,20130529,2013-05-27,7880.0,L8,15475,16035,16234,20794,0.12315005,-0.12921882
cxoh,36.72539706763714,-121.73000295575604,20181130,2018-12-03,5050.0,L8,8043,9152,9514,12163,0.12220325,-0.14126202
dacs,36.72539706763714,-121.73000295575604,20210428,2021-05-04,4975.0,S2,572,671,863,1016,0.08142629,-0.327992
ddjn,36.72539706763714,-121.73000295575604,20140228,2014-02-23,4805.0,L8,8609,9381,9888,12526,0.117694296,-0.14356142
dmbs,36.72539706763714,-121.73000295575604,20170928,2017-09-27,6955.0,S2,394,547,674,862,0.122395836,-0.42329994
fgwu,36.72539706763714,-121.73000295575604,20170111,2017-01-05,4205.0,L8,6392,7208,7323,8437,0.07068528,-0.07855545
foru,36.72539706763714,-121.73000295575604,20160830,2016-08-23,4822.5,S2,417,551,490,948,0.31849793,-0.7225579
hdbg,36.72539706763714,-121.73000295575604,20131211,2013-12-05,5622.5,L8,8824,9248,9563,11879,0.10801231,-0.12453259
hffr,36.72539706763714,-121.73000295575604,20200428,2020-04-24,5107.5,S2,388,710,521,1136,0.3711527,-0.6409608
hycp,36.72539706763714,-121.73000295575604,20190513,2019-05-05,5430.0,S2,569,613,432,676,0.2202166,-0.5038446
idns,36.72539706763714,-121.73000295575604,20191203,2019-12-06,4145.0,S2,286,389,522,588,0.05945946,-0.32229966
kqey,36.72539706763714,-121.73000295575604,20150428,2015-05-01,6087.5,L8,10428,12356,12909,17477,0.15033239,-0.17165555
lhvs,36.72539706763714,-121.73000295575604,20150325,2015-03-30,5657.5,L8,9020,9717,10005,14468,0.18236424,-0.19644408
lqjh,36.72539706763714,-121.73000295575604,20161128,2016-12-01,7670.0,S2,265,361,496,534,0.036893204,-0.35765123
mgwj,36.72539706763714,-121.73000295575604,20190917,2019-09-12,4575.0,S2,346,533,316,835,0.45091224,-0.81870747
nwnr,36.72539706763714,-121.73000295575604,20201229,2020-12-20,3982.5,S2,149,251,351,460,0.13440198,-0.40941176
ohvy,36.72539706763714,-121.73000295575604,20141202,2014-12-08,6722.5,L8,7903,8742,9038,11942,0.13841754,-0.15470895
ovtk,36.72539706763714,-121.73000295575604,20180301,2018-03-06,6270.0,S2,333,449,604,646,0.0336,-0.32277527
qaei,36.72539706763714,-121.73000295575604,20180919,2018-09-17,5667.5,S2,415,597,620,871,0.1683434,-0.42706335
rfeq,36.72539706763714,-121.73000295575604,20210128,2021-01-19,5812.5,S2,292,400,513,664,0.12829226,-0.32885906
rfox,36.72539706763714,-121.73000295575604,20171212,2017-12-21,6822.5,S2,221,262,383,475,0.1072261,-0.43473572
rgfb,36.72539706763714,-121.73000295575604,20150826,2015-08-21,6187.5,L8,32447,31893,31969,33739,0.02693736,-0.028126523
sahp,36.72539706763714,-121.73000295575604,20160427,2016-04-25,7082.5,S2,922,1046,1063,1270,0.08872696,-0.43105793
ssjw,36.72539706763714,-121.73000295575604,20130327,NONE,7370.0,NONE,0,,,,0,0
thki,36.72539706763714,-121.73000295575604,20211229,2022-01-04,4942.5,S2,283,265,317,330,0.020092735,-0.23741007
tlgj,36.72539706763714,-121.73000295575604,20130925,2013-09-23,8352.5,L8,8391,9249,9306,14518,0.21877098,-0.22169395
uitl,36.72539706763714,-121.73000295575604,20180424,2018-04-20,7370.0,S2,572,657,819,897,0.045454547,-0.27081022
ukgw,36.72539706763714,-121.73000295575604,20151214,2015-12-18,5142.5,L8,8527,9289,9737,13075,0.1463265,-0.16928993
uxib,36.72539706763714,-121.73000295575604,20210930,2021-10-01,4297.5,S2,340,522,388,819,0.35708368,-0.8018599
xlxp,36.72539706763714,-121.73000295575604,20200318,2020-03-27,5087.5,L8,11769,13261,13300,16998,0.122054264,-0.123500444
yaon,36.72539706763714,-121.73000295575604,20140828,2014-08-18,8122.5,L8,32806,31880,32075,33477,0.021387601,-0.024435027
rxxl,34.98640116600589,-120.45300113696919,20130624,2013-06-21,2019.37325,L8,10901,11924,13414,18717,0.1650431,-0.22169642
argt,37.45420146201444,-120.60799948958693,20180508,2018-05-07,4321.1405,S2,924,1298,1583,1985,0.112668164,-0.41858903
btlq,37.45420146201444,-120.60799948958693,20190416,2019-04-25,2227.2109375,S2,915,1206,1411,1654,0.07928222,-0.33899698
cxgw,37.45420146201444,-120.60799948958693,20171107,2017-11-01,4711.9205,S2,923,1156,1511,1704,0.060031105,-0.33140543
dtmv,37.45420146201444,-120.60799948958693,20190308,2019-03-11,2787.3291015625,S2,590,898,901,1413,0.22126189,-0.4245434
egqe,37.45420146201444,-120.60799948958693,20190206,2019-02-11,2930.614990234375,S2,539,797,787,1294,0.24363287,-0.45336077
entk,37.45420146201444,-120.60799948958693,20190709,2019-07-11,1455.4205322265625,S2,1084,1372,1674,1920,0.06844741,-0.32991454
hsbk,37.45420146201444,-120.60799948958693,20190910,2019-09-14,3871.7435,S2,885,1104,1440,1641,0.06523856,-0.34732485
ioav,37.45420146201444,-120.60799948958693,20180305,2018-03-06,3311.62548828125,S2,600,899,931,1461,0.2215719,-0.44897333
iyde,37.45420146201444,-120.60799948958693,20190514,2019-05-12,2236.98046875,S2,1067,1391,1690,2030,0.09139785,-0.32195956
lnuw,37.45420146201444,-120.60799948958693,20180710,2018-07-14,3643.7885,S2,1134,1513,1862,2161,0.07432265,-0.27607656
nyeq,37.45420146201444,-120.60799948958693,20181107,2018-11-06,4396.0400390625,S2,675,925,1267,1440,0.06390838,-0.34628975
oamv,37.45420146201444,-120.60799948958693,20181009,2018-10-14,4210.4195,S2,775,987,1266,1427,0.05978463,-0.33802816
pgfk,37.45420146201444,-120.60799948958693,20180911,2018-09-07,4321.1405,S2,909,1212,1552,1737,0.0562481,-0.32479107
pphw,37.45420146201444,-120.60799948958693,20180213,2018-02-16,2963.179931640625,S2,602,916,880,1265,0.17948718,-0.42874962
prjx,37.45420146201444,-120.60799948958693,20180110,2018-01-01,2409.574951171875,L8,9447,10770,11173,13821,0.10594542,-0.12406978
qnte,37.45420146201444,-120.60799948958693,20171205,2017-12-06,4864.97607421875,S2,728,897,1076,1302,0.09503785,-0.3353094
qqhj,37.45420146201444,-120.60799948958693,20181130,2018-12-03,5789.82177734375,S2,491,644,774,1077,0.1636953,-0.31959853
usof,37.45420146201444,-120.60799948958693,20190107,2019-01-02,4991.9794921875,S2,550,738,838,1042,0.108510636,-0.3172988
xzkz,37.45420146201444,-120.60799948958693,20180409,2018-04-12,3376.7555,S2,666,990,985,1401,0.17435038,-0.50941527
dlgs,36.3377005265453,-121.20500177502652,20210427,2021-05-01,6180.0,S2,685,947,981,1474,0.20081466,-0.49290496
gpwh,36.3377005265453,-121.20500177502652,20140227,2014-02-23,5912.5,L8,9324,10590,11335,13469,0.086034514,-0.11966416
gvfm,36.3377005265453,-121.20500177502652,20170926,2017-09-27,5670.0,S2,454,700,878,1112,0.11758794,-0.4331984
hink,36.3377005265453,-121.20500177502652,20180918,2018-09-17,6857.5,S2,584,829,987,1144,0.07367433,-0.21939737
hnnb,36.3377005265453,-121.20500177502652,20190514,2019-05-12,4532.5,S2,651,943,939,1436,0.20926316,-0.4752365
iwfz,36.3377005265453,-121.20500177502652,20200317,2020-03-12,4102.5,S2,519,806,828,1340,0.23616236,-0.50308263
jggf,36.3377005265453,-121.20500177502652,20190117,2019-01-25,5307.5,S2,429,624,735,976,0.1408533,-0.3753754
lbby,36.3377005265453,-121.20500177502652,20200928,2020-09-23,5357.5,S2,580,819,1001,1325,0.13929492,-0.41956058
ohel,36.3377005265453,-121.20500177502652,20210129,2021-01-19,4047.5,S2,661,906,1126,1325,0.08119135,-0.3288889
qtqz,36.3377005265453,-121.20500177502652,20190918,2019-09-14,5992.5,S2,577,842,977,1160,0.08563407,-0.38405266
qyzh,36.3377005265453,-121.20500177502652,20180426,2018-04-22,6215.0,S2,511,782,832,1108,0.14226805,-0.40690178
wlld,36.3377005265453,-121.20500177502652,20200427,2020-04-24,5285.0,S2,366,656,559,1095,0.32406288,-0.6168224
lnnz,38.53480217490231,-121.518998293907,20200212,2020-02-19,1915.3399658203125,S2,410,523,451,608,0.14825307,0.0116054155
albx,37.61729754214529,-122.0739958474231,20170713,2017-07-19,5480.0,S2,943,1157,1272,1249,-0.0091233635,-0.072173215
bpzk,36.463799445235686,-119.2229982432856,20170410,NONE,2399.0,NONE,0,,,,0,0
bwuz,36.463799445235686,-119.2229982432856,20180304,2018-03-08,1358.5,S2,465,719,686,1117,0.23904604,-0.53341985
dbxc,36.463799445235686,-119.2229982432856,20170111,2017-01-17,1864.5,S2,163,435,457,871,0.31174698,-0.59307766
mlju,36.463799445235686,-119.2229982432856,20170306,2017-02-26,2485.0,S2,351,666,468,1140,0.41791046,-0.6919519
qqmy,36.463799445235686,-119.2229982432856,20151105,2015-11-14,1607.75,S2,403,734,720,1315,0.29238328,-0.5959262
qugp,36.463799445235686,-119.2229982432856,20191209,2019-12-08,2350.25,S2,1720,1610,1713,2012,0.08026846,-0.18891688
xahc,36.463799445235686,-119.2229982432856,20170208,NONE,1620.5,NONE,0,,,,0,0
xirj,36.463799445235686,-119.2229982432856,20180109,2018-01-07,1366.5,S2,730,863,1164,1288,0.05057096,-0.3215409
avdo,37.497200573472824,-121.08300077020425,20180109,2018-01-01,5397.5,L8,9818,11542,12235,15429,0.11545691,-0.14411776
dqhv,37.497200573472824,-121.08300077020425,20140303,2014-02-23,5840.0,L8,10431,11884,12406,15611,0.11439483,-0.13555191
ehkh,37.497200573472824,-121.08300077020425,20161101,2016-10-29,6473.333333,S2,8066,7568,7353,8170,0.05263158,-9.240924E-4
fmoh,37.497200573472824,-121.08300077020425,20160308,2016-02-29,4970.0,L8,9832,11427,11584,16704,0.18099548,-0.18758665
jmpl,37.497200573472824,-121.08300077020425,20141204,NONE,6987.5,NONE,0,,,,0,0
ldkp,37.497200573472824,-121.08300077020425,20160107,2016-01-13,5465.0,S2,1292,1578,1683,1615,-0.020618556,-0.08574739
tgcn,37.497200573472824,-121.08300077020425,20140210,NONE,6590.0,NONE,0,,,,0,0
wprf,37.497200573472824,-121.08300077020425,20170110,2017-01-05,5272.5,L8,9013,10271,10541,14472,0.15715827,-0.1697854
zpdv,37.497200573472824,-121.08300077020425,20150210,NONE,3547.5,NONE,0,,,,0,0
mgzn,36.31689882013097,-119.2250003796586,20190716,2019-07-11,1242.625,S2,840,1094,1214,1685,0.16246982,-0.434333
nfsl,36.31689882013097,-119.2250003796586,20170109,2017-01-17,1555.125,S2,378,670,666,1018,0.20902613,-0.48698315
rprn,36.31689882013097,-119.2250003796586,20170220,2017-02-26,1053.375,S2,473,758,642,1308,0.34153846,-0.5596863
takk,36.31689882013097,-119.2250003796586,20180621,2018-06-26,1166.5,S2,918,1218,1619,2012,0.108234644,-0.40931135
xvmx,36.31689882013097,-119.2250003796586,20190815,2019-08-20,1193.75,S2,678,933,1052,1549,0.19108035,-0.49811727
piol,38.8051976036822,-121.7240010057381,20200123,NONE,1435.3299560546875,NONE,0,,,,0,0
cfoq,37.841799902883125,-121.52999889620587,20130115,NONE,2419.344482421875,NONE,0,,,,0,0
qjrz,37.841799902883125,-121.52999889620587,20130521,2013-05-11,6108.958984375,L8,10153,11224,11609,15124,0.13148543,-0.14801882
raog,37.841799902883125,-121.52999889620587,20140520,2014-05-14,1631.271484375,L8,10099,11309,11738,17173,0.18799073,-0.20588441
rykd,37.841799902883125,-121.52999889620587,20140128,2014-01-22,1338.1865234375,L8,9769,10243,10792,13273,0.103095785,-0.12884845
